,x0,carat,cut,color,clarity,x,y,z,depth,table,price
13087,1,1.02,3,6,7,6.49,6.54,3.94,60.5,60.0,7738
13089,1,1.2,1,2,3,6.77,6.7,4.2,62.2,66.0,3011
13092,1,2.06,4,4,4,8.26,8.22,4.93,59.8,61.0,15949
13094,1,0.39,5,4,7,4.66,4.69,2.91,62.2,54.3,853
13095,1,0.5,2,7,4,5.01,5.05,3.18,63.2,56.0,1157
13100,1,1.5,3,4,4,7.33,7.36,4.46,60.7,61.0,8580
13102,1,0.37,5,4,10,4.61,4.64,2.83,61.2,56.0,1056
13103,1,0.31,5,4,9,4.29,4.34,2.69,62.5,56.0,772
13105,1,1.28,3,4,7,7.05,7.13,4.2,59.2,57.0,8895
13107,1,0.3,3,3,9,4.26,4.29,2.65,62.0,59.0,684
13108,1,1.47,4,2,4,7.34,7.24,4.55,62.4,55.0,6742
13117,1,0.31,4,7,5,4.35,4.39,2.65,60.6,59.0,533
13119,1,0.76,5,4,8,5.86,5.88,3.64,62.0,56.0,3927
13120,1,1.51,4,1,6,7.48,7.58,4.49,59.6,60.0,7418
13123,1,0.38,3,7,8,4.71,4.75,2.79,59.1,59.9,1225
13129,1,0.41,4,4,6,4.72,4.76,2.96,62.4,58.0,827
13134,1,2.2,4,2,6,8.63,8.52,5.05,58.9,60.0,17905
13136,1,1.01,3,4,5,6.41,6.38,3.92,63.5,60.0,4271
13139,1,0.71,1,4,4,5.46,5.37,3.55,65.6,61.0,1994
13141,1,1.02,5,7,5,6.43,6.47,4.0,62.2,56.0,6340
13142,1,0.45,5,7,5,4.99,4.97,3.02,60.6,55.0,1027
13143,1,0.71,5,1,4,5.73,5.78,3.53,61.3,56.0,1901
13147,1,1.07,5,4,7,6.57,6.6,4.04,61.4,57.0,7222
13149,1,0.31,5,4,9,4.37,4.4,2.66,60.7,57.0,816
13150,1,0.52,5,2,7,5.17,5.14,3.23,62.7,57.0,1720
13153,1,1.27,4,7,4,7.14,7.02,4.17,58.9,59.0,5618
13154,1,0.32,5,6,10,4.41,4.38,2.75,62.6,55.0,1170
13155,1,0.37,3,7,9,4.57,4.65,2.87,62.3,54.0,1108
13157,1,0.72,4,2,5,5.71,5.67,3.53,62.0,52.0,1922
13158,1,0.7,5,4,7,5.64,5.71,3.5,61.7,56.0,2972
13161,1,0.3,5,6,9,4.27,4.31,2.66,62.0,57.0,916
13162,1,0.32,5,6,9,4.41,4.43,2.69,60.9,56.0,813
13164,1,0.3,4,7,5,4.28,4.31,2.67,62.2,58.0,552
13166,1,0.3,3,3,8,4.28,4.25,2.71,63.5,55.0,776
13174,1,0.77,3,2,6,5.84,5.8,3.63,62.4,63.0,2162
13176,1,0.7,2,6,7,5.74,5.8,3.45,59.8,62.0,2973
13177,1,0.31,5,3,10,4.42,4.4,2.68,60.8,56.0,1081
13180,1,0.51,4,3,4,5.08,5.06,3.19,62.9,56.0,1125
13181,1,0.56,3,4,5,5.32,5.34,3.26,61.1,56.0,1408
13182,1,0.3,4,5,6,4.34,4.29,2.65,61.4,60.0,776
13186,1,0.3,5,3,10,4.34,4.37,2.71,62.2,54.0,764
13188,1,0.3,3,6,4,4.25,4.29,2.63,61.6,61.0,421
13192,1,0.44,4,2,8,4.92,4.87,3.01,61.5,57.0,1063
13193,1,0.23,3,7,7,3.93,3.98,2.43,61.5,58.0,611
13194,1,0.31,2,7,5,4.29,4.33,2.75,63.8,57.0,533
13198,1,1.01,4,6,4,6.59,6.53,3.9,59.5,60.0,3801
13205,1,0.3,4,7,6,4.29,4.26,2.67,62.5,58.0,911
13212,1,0.7,3,6,7,5.83,5.91,3.43,58.4,59.0,2904
13213,1,0.87,5,5,5,6.1,6.12,3.77,61.7,56.0,4188
13216,1,0.43,4,7,5,4.88,4.85,2.97,61.0,57.0,993
13221,1,0.96,4,4,5,6.34,6.31,3.92,62.0,57.0,3355
13225,1,0.9,1,1,5,5.92,5.87,3.81,64.6,61.0,2438
13232,1,0.9,1,5,6,6.08,6.04,3.9,64.4,53.0,4229
13237,1,0.51,3,6,6,5.16,5.27,3.14,60.2,62.0,1393
13243,1,1.17,2,4,4,6.65,6.55,4.2,63.6,62.0,4010
13244,1,0.31,4,3,9,4.43,4.4,2.67,60.5,58.0,907
13245,1,1.1,5,4,5,6.62,6.65,4.08,61.6,56.0,6837
13250,1,2.22,4,2,5,8.33,8.28,5.21,62.7,58.0,14095
13254,1,0.72,5,5,5,5.83,5.79,3.54,60.9,53.0,2385
13258,1,0.44,2,4,10,4.99,5.03,2.93,58.5,61.0,1407
13262,1,0.33,3,4,7,4.44,4.47,2.66,59.7,61.0,666
13268,1,0.58,4,6,7,5.41,5.36,3.27,60.7,58.0,2105
13269,1,1.75,4,5,6,7.76,7.72,4.75,61.4,58.0,17172
13273,1,0.55,4,7,7,5.26,5.28,3.27,62.0,58.0,1975
13275,1,0.32,5,7,7,4.42,4.47,2.73,61.4,56.0,756
13278,1,0.37,3,6,7,4.61,4.63,2.9,62.8,55.0,818
13286,1,0.35,4,3,7,4.5,4.45,2.8,62.6,59.0,788
13289,1,0.71,5,6,5,5.71,5.73,3.54,61.9,56.0,2756
13294,1,0.3,3,4,8,4.27,4.23,2.69,63.3,57.0,878
13295,1,0.38,4,7,6,4.73,4.68,2.86,60.8,58.0,1021
13297,1,1.01,3,4,5,6.33,6.3,4.01,63.5,60.0,4672
13301,1,0.57,5,4,5,5.33,5.37,3.3,61.7,56.0,1364
13308,1,0.52,3,3,8,5.26,5.16,3.22,61.7,63.0,1605
13311,1,0.3,5,6,6,4.32,4.28,2.68,62.3,56.0,844
13315,1,1.26,4,3,5,7.01,6.93,4.27,61.3,57.0,7056
13317,1,0.36,5,6,7,4.59,4.63,2.83,61.4,54.0,835
13319,1,0.31,5,7,6,4.34,4.31,2.7,62.4,57.0,662
13320,1,0.51,3,1,6,5.09,5.12,3.16,61.9,61.0,984
13325,1,0.75,5,6,7,5.88,5.83,3.66,62.0,55.0,3402
13326,1,1.03,4,3,7,6.43,6.47,4.03,62.5,59.0,5523
13333,1,0.42,5,4,8,4.89,4.86,2.96,60.7,55.0,1103
13341,1,0.34,4,7,4,4.51,4.45,2.72,60.7,61.0,650
13344,1,0.34,2,3,7,4.4,4.44,2.79,63.1,57.0,596
13349,1,0.31,5,4,7,4.38,4.34,2.7,61.9,56.0,695
13353,1,1.53,3,3,6,7.3,7.34,4.55,62.2,58.0,11178
13356,1,0.35,4,5,5,4.54,4.51,2.79,61.7,58.0,748
13359,1,1.54,5,4,7,7.45,7.46,4.57,61.2,56.0,14278
13364,1,0.32,3,6,5,4.36,4.35,2.76,63.4,55.0,720
13368,1,0.32,3,3,7,4.46,4.4,2.61,58.9,63.0,624
13376,1,0.9,3,3,7,6.15,6.2,3.87,62.7,56.0,3964
13389,1,0.34,4,3,9,4.52,4.48,2.75,61.1,59.0,995
13390,1,0.31,5,5,9,4.36,4.39,2.71,61.9,53.5,882
13392,1,1.51,1,4,3,7.28,7.1,4.72,65.6,54.0,4167
13394,1,0.36,3,6,6,4.55,4.59,2.8,61.3,60.0,789
13399,1,0.92,2,7,5,6.11,6.16,3.87,63.1,58.0,4158
13409,1,1.01,5,6,9,6.38,6.44,3.99,62.2,57.0,10887
13410,1,0.71,2,3,5,5.63,5.67,3.59,63.5,57.0,2096
13411,1,1.03,4,4,4,6.53,6.5,3.95,60.6,60.0,4557
13412,1,0.57,3,4,6,5.3,5.25,3.34,63.3,56.0,1641
13414,1,0.24,3,3,10,4.04,4.06,2.48,61.3,56.0,449
13415,1,1.51,3,2,6,7.29,7.35,4.56,62.3,60.0,8836
13416,1,1.06,3,2,4,6.47,6.55,4.09,62.8,56.0,4132
13419,1,0.76,3,6,6,5.88,5.93,3.6,61.0,58.0,3111
13425,1,0.31,4,2,8,4.41,4.44,2.63,59.4,59.0,544
13427,1,1.42,5,1,6,7.22,7.27,4.47,61.7,56.0,7942
13429,1,1.56,3,5,5,7.41,7.48,4.54,61.0,58.0,12207
13431,1,0.32,4,6,8,4.36,4.42,2.7,61.5,58.0,842
13436,1,0.53,5,3,5,5.18,5.21,3.24,62.4,59.0,1226
13446,1,0.54,5,3,9,5.21,5.25,3.2,61.2,57.0,1723
13455,1,0.37,4,4,8,4.71,4.69,2.78,59.1,60.0,1082
13456,1,0.5,1,7,9,4.92,5.03,3.28,65.9,64.0,1792
13459,1,0.59,5,6,5,5.4,5.37,3.34,62.0,55.0,1789
13461,1,0.32,3,2,5,4.34,4.39,2.74,62.8,58.0,432
13472,1,1.14,5,2,4,6.71,6.72,4.17,62.1,55.0,4276
13474,1,0.3,3,4,6,4.25,4.22,2.69,63.5,55.0,675
13476,1,0.33,5,4,8,4.46,4.42,2.74,61.7,55.0,965
13477,1,0.23,3,6,8,3.95,3.98,2.44,61.5,59.0,530
13480,1,1.52,3,2,6,7.39,7.32,4.54,61.7,55.0,10130
13482,1,0.93,3,6,4,6.16,6.18,3.89,63.0,58.0,3746
13489,1,0.53,5,3,5,5.24,5.28,3.21,61.1,55.0,1245
13491,1,1.23,3,3,5,6.93,6.96,4.19,60.3,58.0,6997
13493,1,0.72,5,3,5,5.78,5.8,3.54,61.1,56.0,2997
13501,1,1.12,1,4,7,6.48,6.52,4.21,64.8,56.0,5487
13507,1,1.65,1,1,5,7.61,7.47,4.66,61.6,66.0,5914
13511,1,0.71,3,4,7,5.88,5.95,3.51,59.3,55.0,2994
13521,1,0.91,3,4,5,6.29,6.31,3.79,60.2,58.0,4429
13522,1,1.23,3,6,9,6.9,6.98,4.25,61.2,59.0,15878
13523,1,0.33,3,7,7,4.46,4.49,2.69,60.1,59.0,696
13525,1,0.32,4,3,9,4.37,4.41,2.7,61.5,59.0,730
13527,1,1.35,5,3,5,6.98,7.09,4.42,62.8,57.0,7619
13528,1,0.82,4,5,5,6.01,5.98,3.74,62.4,56.0,2962
13534,1,0.32,5,3,6,4.41,4.43,2.74,62.0,54.0,523
13536,1,1.5,2,7,4,7.26,7.35,4.46,61.1,64.0,7722
13544,1,0.45,2,5,7,4.96,4.98,2.99,60.1,61.8,1262
13546,1,1.25,4,1,6,7.02,6.96,4.18,59.8,58.0,3751
13552,1,1.29,5,1,6,7.05,7.0,4.28,60.9,58.0,5646
13554,1,1.18,4,3,4,6.81,6.73,4.17,61.6,57.0,4956
13556,1,0.43,3,2,4,4.86,4.89,3.0,61.5,54.0,691
13559,1,0.39,2,4,8,4.62,4.65,2.94,63.4,57.0,894
13560,1,0.32,5,4,4,4.4,4.44,2.75,62.2,53.0,450
13565,1,2.01,4,2,5,8.12,8.01,4.96,61.5,60.0,16499
13566,1,0.3,5,4,10,4.31,4.34,2.64,61.0,57.0,863
13570,1,0.7,4,4,6,5.66,5.64,3.49,61.8,58.0,2479
13573,1,0.34,2,6,5,4.44,4.48,2.85,63.9,56.0,596
13576,1,0.34,3,4,6,4.54,4.56,2.71,59.6,62.0,556
13580,1,1.0,2,5,5,6.33,6.29,4.04,64.0,57.0,4452
13581,1,1.01,4,7,5,6.42,6.37,3.95,61.8,58.0,6075
13582,1,1.23,5,4,7,6.89,6.86,4.25,61.8,57.0,8465
13586,1,0.3,2,4,8,4.4,4.42,2.56,57.9,61.0,540
13587,1,0.51,5,5,5,5.19,5.16,3.17,61.3,56.0,1406
13588,1,1.1,4,5,6,6.7,6.69,4.05,60.5,57.0,9486
13589,1,0.58,5,6,5,5.33,5.38,3.3,61.6,55.0,1636
13597,1,1.62,4,5,6,7.57,7.56,4.62,61.1,60.0,14961
13599,1,1.24,5,4,10,6.93,6.89,4.29,62.0,55.0,13178
13601,1,0.5,5,6,6,5.06,5.1,3.15,62.0,56.0,1559
13602,1,0.3,5,4,8,4.3,4.34,2.7,62.5,55.0,665
13604,1,0.4,2,2,9,4.65,4.68,2.96,63.5,57.0,842
13606,1,1.51,2,4,6,7.18,7.27,4.64,64.2,54.0,11640
13607,1,1.2,2,6,5,6.84,6.79,4.08,59.9,64.0,6653
13616,1,2.0,3,1,5,7.99,8.07,4.88,60.8,58.0,12768
13619,1,0.5,5,7,6,5.11,5.13,3.13,61.1,57.0,2243
13620,1,1.02,2,5,6,6.4,6.28,4.07,64.2,59.0,6397
13623,1,0.73,5,6,6,5.77,5.8,3.57,61.7,57.0,3649
13626,1,1.02,5,1,6,6.5,6.54,3.96,60.7,57.0,4397
13627,1,0.32,5,5,6,4.35,4.37,2.71,62.2,55.0,645
13628,1,0.72,5,5,7,5.74,5.77,3.53,61.5,56.0,3759
13629,1,1.07,5,5,4,0.0,6.62,0.0,61.6,56.0,4954
13633,1,1.02,4,7,4,6.51,6.47,3.99,61.5,56.0,4718
13635,1,0.92,2,2,7,6.27,6.34,3.84,60.9,63.0,3723
13641,1,1.54,5,4,4,7.29,7.34,4.56,62.3,60.0,8923
13642,1,0.31,5,6,9,4.4,4.43,2.66,60.2,61.0,865
13646,1,0.51,5,4,6,5.17,5.2,3.16,61.0,56.0,1585
13658,1,1.22,4,3,6,6.82,6.81,4.27,62.7,59.0,6184
13659,1,0.32,4,3,4,4.42,4.35,2.71,61.8,55.0,517
13661,1,3.01,4,2,4,9.36,9.31,5.62,60.2,59.0,18242
13670,1,0.3,4,7,6,4.33,4.35,2.62,60.4,59.0,710
13676,1,1.33,1,5,4,6.97,6.86,4.46,64.5,58.0,5139
13681,1,2.29,5,1,4,8.39,8.43,5.24,62.3,57.0,13200
13684,1,0.7,5,7,7,5.67,5.61,3.55,62.9,57.0,3229
13685,1,0.87,4,7,5,6.3,6.26,3.69,58.8,56.0,3742
13688,1,0.7,2,4,6,5.57,5.61,3.5,62.6,61.0,2699
13689,1,0.75,3,5,5,5.75,5.79,3.66,63.4,58.0,2734
13691,1,0.71,3,6,6,5.69,5.73,3.57,62.5,58.0,3344
13694,1,0.5,4,6,7,5.03,5.06,3.14,62.2,58.0,1675
13695,1,0.31,4,3,7,4.32,4.3,2.7,62.6,60.0,698
13698,1,1.1,4,2,5,6.6,6.55,4.12,62.7,57.0,4805
13700,1,0.33,5,6,9,4.49,4.46,2.75,61.5,56.0,1052
13703,1,0.41,5,5,9,4.8,4.77,2.98,62.3,53.0,1356
13704,1,1.35,3,3,6,7.06,7.12,4.42,62.3,57.0,7549
13713,1,0.24,5,5,8,3.96,3.99,2.46,62.1,56.0,678
13715,1,0.3,3,7,7,4.25,4.29,2.65,62.1,58.0,742
13724,1,1.75,5,2,8,7.72,7.69,4.79,62.1,56.0,14394
13727,1,0.39,4,5,7,4.72,4.64,2.9,62.0,56.0,1010
13729,1,1.0,4,2,5,6.55,6.5,3.89,59.6,58.0,4592
13730,1,0.3,2,3,5,4.28,4.26,2.72,63.7,57.0,554
13735,1,0.31,5,5,6,4.34,4.31,2.7,62.4,56.0,802
13739,1,0.71,5,1,5,5.72,5.75,3.53,61.6,57.0,1889
13742,1,0.41,5,4,7,4.76,4.81,2.96,61.9,57.0,899
13743,1,0.3,3,3,10,4.3,4.33,2.68,62.3,56.0,691
13747,1,0.25,2,7,8,3.97,3.99,2.57,64.6,56.0,462
13748,1,1.01,3,7,6,6.37,6.43,3.98,62.2,61.0,6905
13749,1,2.02,2,2,4,8.31,8.35,4.85,58.2,57.0,14027
13752,1,0.57,4,4,6,5.37,5.41,3.22,59.7,59.0,1608
13753,1,0.28,3,6,8,4.22,4.25,2.58,61.0,57.0,707
13755,1,0.71,5,5,4,5.78,5.81,3.52,60.7,57.0,2291
13760,1,0.31,5,3,7,4.38,4.34,2.69,61.7,57.0,698
13764,1,0.43,3,4,10,4.8,4.84,3.02,62.7,58.0,1286
13772,1,1.02,5,6,7,6.44,6.46,4.01,62.2,54.0,8011
13777,1,1.0,4,3,4,6.49,6.4,3.83,59.4,60.0,3080
13787,1,0.38,4,6,9,4.62,4.65,2.81,60.6,59.0,1047
13792,1,0.57,5,5,4,5.34,5.32,3.3,61.9,58.0,1376
13794,1,1.12,5,4,4,6.67,6.63,4.15,62.4,56.0,4798
13795,1,1.01,2,7,4,6.34,6.28,4.04,64.0,59.0,4004
13801,1,1.03,4,6,4,6.47,6.42,3.98,61.8,59.0,4845
13802,1,0.71,3,3,5,5.69,5.72,3.49,61.2,56.0,2076
13803,1,1.51,5,6,7,7.34,7.4,4.53,61.5,57.0,18729
13809,1,0.3,4,6,8,4.29,4.26,2.64,61.8,58.0,1013
13810,1,0.34,4,6,6,4.51,4.48,2.82,62.7,56.0,893
13812,1,0.91,2,5,4,6.04,6.09,3.87,63.8,59.0,3539
13819,1,1.05,5,3,5,6.52,6.58,4.0,61.1,56.0,5200
13821,1,0.32,4,3,6,4.43,4.46,2.7,60.7,58.0,505
13823,1,0.71,3,7,7,5.65,5.7,3.57,62.9,56.0,3465
13832,1,0.7,1,4,6,5.4,5.46,3.61,66.5,57.0,2575
13835,1,0.32,5,4,7,4.44,4.47,2.67,59.8,57.9,696
13836,1,1.3,3,5,5,6.99,7.06,4.32,61.5,58.0,7567
13839,1,0.71,4,6,5,5.75,5.69,3.48,60.8,60.0,2629
13842,1,0.4,5,1,7,4.77,4.8,2.89,60.4,56.0,641
13845,1,0.33,5,7,5,4.43,4.39,2.77,62.8,56.0,780
13850,1,0.32,5,5,6,4.41,4.43,2.71,61.3,56.0,645
13853,1,0.71,3,6,5,5.69,5.76,3.55,62.0,59.0,2573
13854,1,0.35,4,6,4,4.52,4.56,2.77,61.0,58.0,491
13857,1,0.32,5,7,9,4.45,4.43,2.73,61.5,57.0,1140
13875,1,1.03,4,3,4,6.46,6.42,4.01,62.3,59.0,4153
13877,1,0.43,4,7,6,4.93,4.89,2.93,59.7,59.0,963
13878,1,0.36,5,4,7,4.56,4.59,2.82,61.6,56.0,726
13879,1,1.04,5,3,5,6.55,6.58,3.96,60.3,57.0,4629
13881,1,0.52,3,4,8,5.22,5.27,3.14,59.9,56.0,1833
13883,1,2.32,4,2,4,8.47,8.43,5.25,62.1,58.0,10913
13884,1,0.3,3,7,6,4.25,4.3,2.66,62.2,58.0,710
13886,1,1.25,5,6,10,6.95,6.9,4.28,61.8,55.0,16823
13888,1,0.3,5,4,6,4.27,4.3,2.67,62.3,56.0,526
13890,1,1.24,3,2,6,6.82,6.87,4.29,62.7,55.0,5836
13893,1,0.37,3,3,6,4.64,4.67,2.77,59.5,61.0,584
13895,1,0.78,3,4,5,5.82,5.86,3.68,63.0,58.0,2721
13897,1,1.51,4,3,6,7.32,7.28,4.55,62.3,59.0,11540
13899,1,0.3,5,4,8,4.33,4.29,2.68,62.2,55.0,878
13904,1,0.51,5,6,5,5.13,5.17,3.18,61.7,55.0,1343
13914,1,2.06,4,1,3,8.1,8.07,4.95,61.2,58.0,5203
13918,1,1.57,5,3,5,7.47,7.51,4.63,61.8,55.0,9416
13919,1,0.33,5,7,6,4.46,4.43,2.79,62.8,54.0,1002
13923,1,0.52,5,6,6,5.2,5.18,3.19,61.5,56.0,1694
13926,1,2.01,5,4,5,8.08,8.0,4.95,61.6,57.0,12829
13930,1,2.21,4,3,4,8.35,8.33,5.11,61.3,60.0,14032
13937,1,0.54,5,6,5,5.26,5.22,3.23,61.5,56.0,1720
13942,1,1.22,5,3,7,6.86,6.89,4.15,60.4,57.0,7738
13948,1,0.31,5,6,6,4.32,4.36,2.7,62.2,55.0,642
13950,1,0.7,1,4,5,5.59,5.55,3.61,68.4,58.0,1915
13951,1,1.01,3,2,5,6.39,6.45,3.94,61.4,62.0,4693
13953,1,0.27,5,3,6,4.17,4.19,2.53,60.5,57.0,397
13960,1,0.41,4,1,7,4.77,4.74,2.95,62.0,55.0,830
13964,1,0.7,5,1,5,5.69,5.73,3.54,62.0,55.0,1815
13967,1,0.9,3,7,4,6.11,6.15,3.81,62.2,57.0,3975
13971,1,0.4,5,5,6,4.74,4.77,2.96,62.3,54.0,767
13972,1,0.31,2,3,7,4.29,4.32,2.72,63.2,57.0,544
13973,1,0.9,1,2,8,5.91,5.83,3.93,67.0,56.0,3074
13974,1,0.4,2,1,7,4.69,4.66,2.99,64.0,56.0,734
13975,1,0.4,4,5,7,4.75,4.76,2.87,60.4,59.0,982
13976,1,0.27,5,6,9,4.16,4.14,2.56,61.7,57.0,846
13984,1,0.3,5,4,7,4.31,4.34,2.66,61.5,57.0,605
13987,1,0.41,2,7,6,4.7,4.73,3.01,63.8,55.0,873
13989,1,0.38,3,4,5,4.64,4.67,2.89,62.0,54.8,755
13990,1,0.44,4,5,7,4.84,4.88,3.01,61.9,59.0,1081
13996,1,0.41,5,5,8,4.81,4.78,2.96,61.7,56.0,1192
13999,1,1.51,5,6,5,7.31,7.36,4.56,62.2,56.0,13254
14000,1,0.78,3,7,5,5.86,5.89,3.67,62.5,58.0,3258
14002,1,0.37,5,5,5,4.6,4.63,2.88,62.4,54.0,616
14003,1,0.73,3,3,7,5.9,5.95,3.48,58.7,61.0,2446
14004,1,1.51,5,2,5,7.35,7.3,4.59,62.7,57.0,8400
14005,1,1.01,4,6,6,6.3,6.24,3.73,59.5,60.0,5882
14006,1,1.02,3,5,7,6.45,6.51,3.97,61.3,59.0,6785
14016,1,1.2,3,5,4,6.78,6.74,4.27,63.2,58.0,4502
14017,1,1.2,5,2,5,6.77,6.71,4.21,62.5,57.0,5107
14019,1,1.24,2,3,5,6.88,6.84,4.25,62.0,65.0,5146
14021,1,0.4,5,6,7,4.75,4.79,2.96,62.1,55.0,898
14022,1,0.44,4,4,5,4.86,4.9,2.98,61.1,59.0,772
14023,1,1.07,4,7,10,6.67,6.57,4.03,60.9,58.0,18279
14026,1,2.0,5,5,4,8.1,8.03,5.0,62.0,57.0,17871
14027,1,1.0,4,6,7,6.56,6.51,3.86,59.1,59.0,8176
14029,1,0.37,4,5,6,4.62,4.67,2.81,60.5,59.0,696
14039,1,0.43,3,4,6,4.78,4.83,3.02,62.9,59.0,867
14041,1,0.35,5,5,6,4.54,4.58,2.8,61.4,54.0,706
14043,1,0.8,2,4,5,5.84,5.93,3.69,62.7,57.0,2810
14049,1,1.14,4,7,5,6.79,6.73,4.09,60.5,59.0,5809
14050,1,0.73,5,7,7,5.78,5.81,3.59,61.9,55.0,4258
14053,1,0.3,3,3,7,4.3,4.32,2.59,60.1,61.0,526
14055,1,0.93,3,2,7,6.17,6.2,3.87,62.6,59.0,4033
14056,1,0.51,3,4,5,5.03,5.1,3.21,63.4,56.0,1122
14059,1,0.41,4,7,7,4.84,4.8,2.92,60.6,59.0,1082
14060,1,1.02,3,4,9,6.4,6.43,4.04,63.0,58.0,7657
14061,1,0.4,4,7,6,4.7,4.72,2.94,62.4,59.0,982
14063,1,0.32,5,2,8,4.37,4.41,2.75,62.6,54.0,561
14066,1,0.82,5,4,5,6.07,6.06,3.68,60.7,57.0,3123
14069,1,1.3,4,5,6,7.06,7.12,4.28,60.4,59.0,9909
14070,1,0.3,5,6,8,4.31,4.34,2.68,62.0,55.0,721
14079,1,0.23,4,4,8,4.09,4.03,2.36,58.1,59.0,550
14080,1,1.64,4,3,5,7.68,7.64,4.54,59.3,61.0,11159
14081,1,0.4,4,5,4,4.65,4.68,2.92,62.6,60.0,631
14083,1,0.41,5,7,5,4.77,4.79,2.98,62.3,55.0,791
14084,1,2.01,2,3,4,7.99,8.09,5.07,63.1,55.0,13849
14087,1,0.4,5,5,6,4.82,4.78,2.91,60.6,55.0,1080
14089,1,0.32,3,3,6,4.36,4.33,2.74,63.1,55.0,648
14091,1,0.87,3,7,5,6.12,6.17,3.7,60.2,60.0,3664
14093,1,0.32,5,6,5,4.39,4.43,2.73,61.9,56.0,561
14094,1,1.11,3,5,8,6.74,6.79,4.02,59.4,58.0,11650
14102,1,1.03,5,5,5,6.47,6.53,3.98,61.3,57.0,6044
14103,1,1.0,5,4,5,6.36,6.39,4.0,62.7,56.0,4737
14105,1,0.25,5,4,7,4.01,4.07,2.53,62.6,53.0,438
14108,1,0.32,5,4,7,4.45,4.43,2.72,61.3,55.0,707
14111,1,0.35,5,4,7,4.53,4.52,2.8,61.9,55.0,906
14112,1,0.31,5,2,6,4.37,4.4,2.7,61.6,55.0,452
14115,1,0.9,4,3,8,6.13,6.16,3.81,62.0,58.0,4432
14126,1,2.31,3,2,5,8.39,8.44,5.26,62.5,55.0,17715
14127,1,0.5,2,5,6,5.02,5.05,3.2,63.6,58.0,1333
14128,1,1.45,4,4,7,7.27,7.16,4.37,60.5,60.0,8740
14130,1,2.0,4,5,4,8.03,7.95,4.92,61.5,59.0,11413
14135,1,0.41,3,3,9,4.74,4.79,2.94,61.7,58.0,991
14137,1,1.0,4,4,6,6.43,6.39,3.95,61.6,58.0,6048
14140,1,0.53,5,4,9,5.21,5.18,3.19,61.4,57.0,2106
14141,1,0.51,5,3,9,5.13,5.16,3.16,61.4,55.0,1776
14143,1,2.04,4,4,4,8.13,8.05,5.0,61.8,56.0,16426
14146,1,0.28,3,3,6,4.25,4.29,2.55,59.7,60.0,394
14147,1,2.0,1,3,5,8.17,8.08,4.97,61.2,50.0,13764
14150,1,1.2,5,3,5,6.83,6.76,4.22,62.1,56.0,6518
14151,1,0.41,3,6,7,4.7,4.73,2.99,63.4,55.0,1160
14155,1,1.71,4,2,7,7.74,7.71,4.69,60.7,60.0,13097
14165,1,1.16,5,4,4,6.77,6.73,4.18,61.9,56.0,4969
14167,1,2.12,5,2,6,8.16,8.24,5.14,62.7,56.0,17068
14169,1,0.56,5,2,9,5.33,5.37,3.29,61.5,55.0,1616
14172,1,0.78,5,7,5,5.91,5.86,3.64,61.9,57.0,2799
14173,1,0.35,5,6,9,4.58,4.51,2.82,62.0,56.0,1116
14176,1,1.51,1,4,5,6.99,7.07,4.57,65.0,59.0,8681
14179,1,1.5,3,7,5,7.33,7.39,4.49,61.0,59.0,12179
14187,1,1.11,3,7,4,6.54,6.6,4.03,61.3,60.0,5042
14189,1,0.32,5,3,8,4.37,4.39,2.71,61.9,55.0,645
14196,1,0.41,2,4,3,4.74,4.7,3.01,63.8,56.0,600
14198,1,0.56,3,6,6,5.25,5.31,3.27,61.9,55.0,1819
14211,1,0.24,3,7,6,4.03,4.04,2.43,60.2,59.0,419
14215,1,0.57,4,6,4,5.35,5.31,3.26,61.2,57.0,1414
14218,1,0.32,5,3,6,4.42,4.37,2.73,62.1,56.0,648
14220,1,0.44,5,6,4,4.9,4.94,3.05,62.0,54.0,691
14223,1,1.17,5,5,6,6.81,6.74,4.19,61.8,55.0,8072
14227,1,1.14,5,5,8,6.76,6.72,4.14,61.4,57.0,9070
14234,1,0.7,4,5,5,5.73,5.69,3.42,59.9,58.0,2306
14246,1,0.33,5,4,7,4.46,4.43,2.76,62.1,55.0,854
14248,1,1.22,5,3,5,6.85,6.83,4.23,61.8,57.0,6776
14252,1,0.31,4,5,6,4.37,4.34,2.65,60.8,60.0,802
14253,1,0.55,5,7,7,5.26,5.25,3.24,61.7,55.0,1990
14254,1,0.7,5,5,5,5.76,5.81,3.49,60.3,58.0,2671
14257,1,0.7,2,7,7,5.73,5.76,3.47,60.4,63.0,3107
14259,1,0.26,5,6,8,4.09,4.06,2.54,62.3,57.0,769
14263,1,0.42,5,5,8,4.82,4.79,2.99,62.2,56.0,1221
14266,1,1.22,4,4,5,6.89,6.84,4.26,62.1,58.0,6449
14269,1,0.56,5,4,10,5.31,5.33,3.29,61.8,54.0,2298
14273,1,0.23,3,5,8,3.89,3.92,2.42,62.0,58.0,530
14279,1,0.34,3,3,6,4.52,4.56,2.72,60.0,58.0,521
14281,1,0.3,2,3,8,4.24,4.28,2.71,63.6,55.0,605
14282,1,0.3,2,1,7,4.23,4.26,2.69,63.4,57.0,394
14296,1,2.2,5,3,4,8.34,8.31,5.21,62.6,55.0,14408
14302,1,1.08,4,4,5,6.61,6.66,4.06,61.2,59.0,4485
14306,1,1.2,3,3,9,6.75,6.7,4.26,63.3,56.0,6672
