,x0,carat,cut,color,clarity,x,y,z,depth,table,price
6294,1,0.31,4,2,5,4.44,4.39,2.63,59.6,58.0,537
6295,1,0.41,5,7,8,4.77,4.76,2.97,62.3,55.0,1356
6296,1,0.33,5,3,10,4.47,4.5,2.74,61.1,56.0,838
6297,1,0.35,2,7,5,4.69,4.64,2.69,57.7,60.0,739
6298,1,0.61,2,5,4,5.36,5.29,3.33,62.5,65.0,3807
6299,1,1.32,4,4,5,7.12,7.06,4.3,60.6,58.0,7676
6300,1,1.11,5,2,4,6.66,6.72,4.12,61.6,54.0,4428
6301,1,1.53,2,5,7,7.31,7.39,4.47,60.8,61.0,15619
6302,1,0.4,3,7,4,4.64,4.69,2.94,63.0,59.0,622
6303,1,1.05,3,3,4,6.38,6.45,4.09,63.8,58.0,4112
6304,1,0.7,5,7,7,5.62,5.65,3.56,63.1,54.0,3618
6307,1,1.25,5,3,5,6.93,6.88,4.3,62.2,54.0,7182
6308,1,0.78,2,6,4,5.82,5.77,3.69,63.7,54.0,2363
6310,1,0.32,3,5,4,4.37,4.35,2.77,63.5,56.0,540
6311,1,0.54,5,7,5,5.22,5.17,3.27,62.9,57.0,1786
6313,1,1.71,5,1,7,7.73,7.65,4.78,62.1,55.0,11711
6314,1,0.7,5,2,5,5.69,5.71,3.51,61.6,56.0,2623
6315,1,0.57,2,7,5,5.29,5.23,3.27,62.2,64.0,1847
6316,1,2.01,2,2,6,7.87,7.95,5.03,63.6,57.0,16003
6318,1,1.2,4,1,4,6.85,6.81,4.22,61.8,56.0,4177
6320,1,0.55,5,5,8,5.29,5.27,3.29,62.3,54.0,2581
6321,1,0.59,5,4,6,5.32,5.38,3.35,62.6,54.0,1664
6322,1,0.44,3,2,9,4.88,4.93,2.98,60.8,57.0,926
6323,1,1.01,4,4,7,6.42,6.38,3.99,62.3,59.0,6618
6324,1,1.16,5,3,4,6.68,6.74,4.18,62.2,55.7,5260
6327,1,0.52,5,4,9,5.15,5.17,3.2,62.1,56.0,1829
6328,1,2.06,5,2,6,8.39,8.29,4.94,59.2,57.0,15691
6329,1,0.31,3,4,6,4.33,4.37,2.72,62.6,56.0,559
6330,1,0.32,5,4,6,4.4,4.37,2.71,61.8,57.0,720
6332,1,0.73,5,6,6,5.75,5.8,3.62,62.7,56.0,3077
6333,1,0.32,5,2,6,4.38,4.43,2.7,61.3,56.0,449
6334,1,0.36,4,2,5,4.62,4.58,2.78,60.4,60.0,624
6335,1,0.82,5,7,5,6.02,6.06,3.72,61.6,57.0,4135
6337,1,0.35,5,7,7,4.55,4.58,2.8,61.4,56.0,1026
6338,1,0.7,4,1,6,5.7,5.73,3.5,61.2,60.0,1843
6341,1,2.07,3,3,4,8.1,8.08,5.12,63.3,56.0,15992
6342,1,0.53,4,4,7,5.2,5.16,3.23,62.4,58.0,1813
6343,1,0.25,3,6,8,4.06,4.1,2.47,60.5,59.0,575
6344,1,0.43,4,3,3,4.83,4.78,2.98,62.0,59.0,581
6346,1,1.76,4,1,7,7.74,7.7,4.79,62.0,58.0,11177
6347,1,1.53,4,3,5,7.34,7.31,4.57,62.4,60.0,8365
6349,1,0.28,5,4,10,4.17,4.2,2.61,62.4,55.0,650
6350,1,0.92,3,5,4,6.34,6.25,3.81,60.6,63.0,3534
6351,1,0.9,3,1,4,6.15,6.18,3.84,62.3,59.0,2693
6352,1,0.3,3,5,6,4.27,4.33,2.7,62.8,55.0,605
6353,1,0.5,5,6,6,5.1,5.13,3.15,61.6,56.0,1554
6354,1,0.38,5,5,10,4.64,4.66,2.89,62.2,55.0,1333
6355,1,0.3,5,2,8,4.27,4.24,2.68,63.0,57.0,765
6356,1,1.5,3,2,4,7.28,7.35,4.59,62.7,57.0,7392
6357,1,0.9,4,7,6,6.32,6.29,3.7,58.7,62.0,4505
6358,1,1.1,3,6,4,6.58,6.53,4.15,63.3,56.0,4140
6359,1,2.08,2,2,4,8.49,8.45,4.83,57.0,63.0,11313
6361,1,1.0,3,3,5,6.33,6.37,4.04,63.6,54.0,4467
6363,1,0.32,5,5,9,4.38,4.42,2.7,61.4,56.0,926
6364,1,1.09,4,4,5,6.56,6.53,4.09,62.5,59.0,4322
6365,1,1.01,2,5,5,6.58,6.51,3.85,58.8,64.0,4989
6366,1,0.43,4,7,5,4.79,4.82,3.0,62.4,60.0,796
6367,1,0.35,5,2,8,4.51,4.53,2.82,62.4,54.0,590
6368,1,0.5,5,7,6,5.11,5.14,3.16,61.8,56.0,1893
6369,1,0.53,2,6,5,5.11,5.16,3.29,64.1,54.0,1332
6370,1,0.72,5,6,7,5.78,5.83,3.55,61.2,56.0,3409
6371,1,0.72,5,6,5,5.8,5.86,3.53,60.5,55.0,3409
6372,1,0.97,4,5,5,6.31,6.28,3.95,62.7,59.0,4481
6373,1,0.73,3,7,7,5.72,5.75,3.57,62.2,56.0,3856
6375,1,0.7,4,5,5,5.69,5.71,3.53,61.9,59.0,2401
6376,1,0.85,5,6,5,6.1,6.14,3.78,61.8,54.0,3167
6377,1,0.32,5,7,5,4.42,4.38,2.73,62.0,57.0,756
6378,1,1.0,2,7,5,6.23,6.27,4.07,65.1,54.0,4786
6381,1,2.01,3,3,5,8.32,8.23,4.82,58.2,63.0,18027
6383,1,1.54,3,1,5,7.41,7.45,4.55,61.2,59.0,7453
6384,1,0.23,3,5,9,4.02,4.04,2.39,59.3,58.0,530
6385,1,0.33,5,4,7,4.44,4.47,2.75,61.7,56.0,666
6386,1,2.01,5,4,4,8.15,8.11,5.0,61.5,55.0,11602
6387,1,0.34,4,5,6,4.6,4.56,2.71,59.2,60.0,880
6388,1,1.18,5,6,10,6.78,6.91,4.18,61.1,56.0,14847
6389,1,0.7,5,4,6,5.65,5.68,3.53,62.3,57.0,2723
6390,1,1.83,4,2,6,7.93,7.86,4.78,60.5,60.0,10043
6391,1,0.3,4,4,4,4.31,4.27,2.68,62.5,59.0,506
6392,1,0.24,3,6,8,3.92,3.97,2.49,63.1,56.0,552
6393,1,1.0,4,5,5,6.41,6.31,3.9,61.6,60.0,5292
6394,1,1.52,3,7,4,7.31,7.39,4.5,61.2,63.0,8868
6395,1,1.33,5,3,7,7.18,7.22,4.27,59.3,57.0,8558
6397,1,1.58,5,3,5,7.46,7.53,4.6,61.4,56.0,10546
6398,1,0.31,5,7,5,4.34,4.37,2.69,61.8,56.0,571
6399,1,0.27,3,5,9,4.19,4.22,2.51,59.7,59.0,544
6400,1,0.73,5,2,6,5.77,5.82,3.59,61.9,56.0,2426
6402,1,0.34,5,6,5,4.48,4.45,2.81,62.9,56.0,765
6403,1,0.57,5,6,6,5.38,5.34,3.31,61.8,55.0,1949
6404,1,0.3,5,6,9,4.32,4.36,2.66,61.3,57.0,1071
6405,1,2.01,3,3,4,8.09,7.99,5.1,63.4,56.0,12829
6406,1,0.31,5,7,6,4.39,4.35,2.7,61.8,56.0,879
6407,1,1.0,3,4,5,6.43,6.49,3.85,59.6,60.0,4997
6408,1,1.61,5,2,5,7.54,7.48,4.71,62.7,55.0,9611
6409,1,1.0,1,2,5,6.08,6.03,4.01,66.3,61.0,2875
6410,1,0.24,3,5,8,3.95,3.98,2.46,62.0,58.0,552
6412,1,0.43,5,7,6,4.88,4.91,2.97,60.7,57.0,1056
6413,1,0.37,5,7,6,4.59,4.63,2.84,61.6,56.0,876
6414,1,0.5,3,6,5,5.03,4.99,3.17,63.3,59.0,1415
6415,1,0.43,4,7,6,4.88,4.92,2.95,60.2,59.0,1056
6418,1,1.51,3,1,5,7.47,7.56,4.42,58.8,59.0,7544
6421,1,0.75,5,5,8,5.83,5.84,3.61,61.9,54.0,3710
6422,1,0.95,3,6,5,6.31,6.36,3.9,61.6,56.0,4738
6426,1,0.3,4,6,6,4.26,4.31,2.68,62.5,58.0,658
6428,1,0.55,5,4,10,5.26,5.31,3.23,61.1,57.0,2383
6429,1,1.21,5,3,6,6.79,6.74,4.25,62.8,55.0,5882
6431,1,1.57,3,3,7,7.36,7.44,4.65,62.8,60.0,11605
6433,1,0.56,5,4,10,5.29,5.34,3.28,61.7,55.0,2298
6435,1,0.31,5,6,7,4.37,4.4,2.65,60.4,57.0,734
6436,1,1.53,5,2,7,7.36,7.3,4.61,62.9,57.0,7968
6437,1,0.57,5,6,6,5.39,5.43,3.3,61.0,54.0,2202
6438,1,2.0,2,2,6,7.95,8.03,5.08,63.6,60.0,16291
6439,1,1.03,5,5,6,6.48,6.43,4.03,62.4,56.0,6751
6440,1,1.01,5,5,5,6.41,6.46,3.99,62.0,56.0,6907
6441,1,0.32,5,4,7,4.4,4.37,2.69,61.3,57.0,828
6444,1,1.57,4,4,5,7.6,7.68,4.52,59.2,59.0,10914
6445,1,0.31,3,3,8,4.28,4.31,2.68,62.4,58.0,625
6446,1,0.9,4,6,5,6.22,6.1,3.85,62.7,62.0,4092
6447,1,0.32,3,3,8,4.37,4.34,2.76,63.4,56.0,828
6448,1,2.03,3,3,5,8.0,7.93,5.02,63.0,60.0,18781
6449,1,0.9,1,2,5,6.01,5.96,3.94,65.8,56.0,2873
6451,1,1.24,5,2,5,6.84,6.88,4.26,62.1,56.0,5797
6452,1,1.51,5,3,5,7.29,7.34,4.56,62.3,56.0,9218
6453,1,1.06,5,3,5,6.51,6.57,4.06,62.1,56.0,5020
6454,1,0.9,3,7,5,6.19,6.22,3.7,59.6,62.0,4693
6455,1,0.55,5,5,8,5.26,5.29,3.27,62.0,55.0,2268
6457,1,0.68,3,6,5,5.75,5.79,3.36,58.2,60.0,1918
6458,1,1.11,5,3,4,6.65,6.73,4.1,61.3,55.0,4578
6459,1,0.9,4,6,4,6.22,6.16,3.76,60.7,61.0,3084
6460,1,0.3,5,5,9,4.31,4.28,2.68,62.4,56.0,1114
6461,1,0.37,5,6,8,4.64,4.67,2.86,61.4,56.0,876
6464,1,1.1,5,4,5,6.64,6.58,4.12,62.3,56.0,5226
6465,1,0.42,4,3,9,4.86,4.8,2.94,60.9,62.0,1096
6466,1,0.41,3,6,5,4.77,4.81,2.94,61.4,56.0,755
6467,1,0.43,5,5,9,4.81,4.85,3.0,62.1,55.0,1358
6468,1,0.3,5,7,5,4.34,4.29,2.65,61.4,55.0,709
6471,1,1.43,5,4,5,7.18,7.14,4.48,62.6,57.0,8969
6472,1,1.02,4,5,6,6.41,6.35,4.02,63.0,60.0,5704
6473,1,2.01,4,2,5,8.18,8.12,4.91,60.2,59.0,17474
6474,1,1.0,2,6,4,6.45,6.5,3.88,59.9,63.0,4184
6475,1,1.04,3,4,7,6.39,6.46,4.06,63.2,56.0,6541
6476,1,2.01,4,2,7,8.02,7.98,5.03,62.9,62.0,17068
6478,1,0.39,5,5,10,4.68,4.69,2.9,61.9,57.0,1368
6479,1,1.09,4,2,5,6.57,6.51,4.1,62.7,60.0,3662
6480,1,1.2,3,3,5,6.76,6.72,4.14,61.4,63.0,4603
6484,1,0.41,5,6,7,4.76,4.79,2.96,62.0,54.0,1079
6485,1,0.51,5,2,5,5.12,5.08,3.17,62.2,56.0,1080
6486,1,0.54,4,4,6,5.21,5.18,3.22,62.0,58.0,1637
6487,1,0.44,3,6,7,4.8,4.85,3.0,62.2,58.0,1246
6488,1,1.01,4,7,5,6.5,6.46,3.83,59.1,61.0,4909
6492,1,0.34,5,7,6,4.5,4.52,2.74,60.8,57.0,805
6495,1,1.31,3,1,4,6.96,7.02,4.32,61.8,59.0,5100
6499,1,2.01,4,3,5,8.06,8.03,4.84,60.2,58.0,14502
6501,1,0.33,5,5,6,4.45,4.48,2.74,61.4,57.0,666
6503,1,1.24,5,2,4,6.98,6.92,4.22,60.7,57.0,4812
6505,1,0.31,5,6,4,4.42,4.45,2.64,59.5,61.0,421
6506,1,0.7,3,3,10,5.62,5.65,3.54,62.8,56.0,2882
6507,1,0.55,4,6,6,5.29,5.27,3.24,61.4,57.0,1881
6508,1,1.2,3,3,6,6.72,6.78,4.22,62.5,60.0,7072
6509,1,1.56,5,3,5,7.43,7.48,4.65,62.4,53.7,10536
6510,1,1.26,5,4,9,6.91,7.01,4.32,62.1,57.0,10720
6512,1,0.46,5,5,5,4.94,4.92,3.08,62.5,56.0,1018
6513,1,1.02,3,3,6,6.55,6.48,3.95,60.6,60.0,5393
6514,1,1.1,5,4,4,6.64,6.58,4.14,62.6,56.0,5535
6516,1,2.47,4,1,4,8.85,8.79,5.24,59.4,59.0,16532
6518,1,0.38,5,2,8,4.67,4.7,2.89,61.7,56.0,737
6520,1,0.3,4,6,6,4.36,4.4,2.63,60.0,60.0,658
6521,1,1.06,3,4,4,6.58,6.61,4.02,61.0,57.0,4769
6522,1,0.63,4,6,9,5.55,5.52,3.37,60.9,60.0,2789
6525,1,0.3,4,6,6,4.33,4.3,2.62,60.7,59.0,844
6527,1,0.51,4,7,6,5.18,5.24,3.11,59.7,58.0,1787
6528,1,0.35,4,4,7,4.54,4.5,2.78,61.5,58.0,906
6529,1,1.22,4,2,4,6.8,6.76,4.24,62.5,58.0,5226
6530,1,1.01,3,2,4,6.34,6.31,4.0,63.2,58.0,3309
6531,1,0.41,4,6,4,4.85,4.8,2.96,61.3,59.0,876
6532,1,0.5,5,6,6,5.07,5.05,3.23,63.8,54.0,1845
6533,1,0.3,5,6,6,4.29,4.24,2.66,62.4,57.0,844
6534,1,1.51,4,6,6,7.36,7.4,4.59,62.2,59.0,14709
6535,1,0.72,3,7,4,5.74,5.78,3.53,61.3,59.0,2692
6536,1,0.53,5,7,5,5.24,5.22,3.24,62.0,55.0,1753
6537,1,1.12,3,3,4,6.55,6.62,4.14,62.9,58.0,4498
6538,1,1.21,4,4,8,6.91,6.89,4.11,59.6,60.0,9541
6539,1,1.03,2,3,5,6.57,6.66,3.92,59.3,56.0,4705
6540,1,0.9,2,5,4,6.15,6.12,3.92,63.9,55.0,3453
6541,1,0.5,2,6,4,5.03,5.08,3.22,63.7,55.0,1077
6542,1,0.32,2,6,5,4.35,4.38,2.76,63.2,56.0,561
6543,1,1.1,2,2,5,6.49,6.56,4.12,63.1,61.0,4133
6545,1,0.31,5,3,6,4.35,4.32,2.69,62.1,55.0,628
6546,1,0.35,5,6,9,4.53,4.57,2.76,60.7,57.0,1044
6547,1,2.01,2,3,5,7.81,7.91,5.02,63.9,59.0,15467
6548,1,2.01,4,3,4,7.97,7.95,4.96,62.3,60.0,14558
6549,1,1.31,5,3,4,6.96,7.0,4.34,62.2,57.0,6484
6551,1,0.7,5,3,7,5.66,5.72,3.52,61.9,55.0,2484
6552,1,0.38,5,7,9,4.72,4.74,2.85,60.3,56.0,1867
6553,1,2.1,4,3,4,8.28,8.33,5.02,60.4,59.0,16479
6557,1,0.35,5,5,10,4.6,4.56,2.78,60.7,57.0,1073
6558,1,0.32,4,2,5,4.37,4.34,2.73,62.7,58.0,554
6559,1,0.91,3,7,4,6.22,6.27,3.84,61.5,56.0,4123
6560,1,0.4,4,6,5,4.74,4.71,2.94,62.2,58.0,945
6561,1,1.02,4,5,7,6.46,6.49,3.94,60.8,59.0,7539
6563,1,0.81,2,5,5,5.91,5.97,3.81,64.3,53.0,2718
6564,1,0.79,3,2,5,5.89,5.91,3.69,62.5,57.0,2425
6565,1,0.57,4,3,9,5.39,5.35,3.31,61.6,58.0,2172
6566,1,0.56,5,7,7,5.24,5.31,3.3,62.6,59.0,2170
6567,1,0.39,3,2,6,4.64,4.68,2.93,62.9,57.0,650
6569,1,0.6,4,4,8,5.55,5.5,3.3,59.7,60.0,2105
6570,1,0.31,3,2,6,4.4,4.3,2.75,63.2,55.0,558
6571,1,1.03,1,2,5,6.67,6.71,3.84,57.4,61.0,3892
6572,1,0.73,4,5,5,5.74,5.7,3.53,61.7,58.0,2527
6573,1,2.18,2,3,4,8.38,8.47,5.09,60.4,64.0,16690
6574,1,0.31,4,5,5,4.37,4.34,2.64,60.6,60.0,663
6577,1,0.82,5,6,5,5.98,6.0,3.72,62.1,55.0,3577
6581,1,0.29,5,7,8,4.23,4.3,2.68,62.8,56.0,664
6583,1,1.17,5,1,5,6.74,6.81,4.21,62.1,57.0,4617
6584,1,0.31,2,6,9,4.32,4.35,2.64,60.9,61.0,725
6586,1,1.72,3,5,5,7.62,7.57,4.8,63.2,61.0,13622
6588,1,0.74,4,7,7,5.8,5.77,3.63,62.7,56.0,3365
6591,1,1.51,3,3,8,7.33,7.28,4.61,63.1,56.0,9332
6592,1,0.5,3,6,5,5.01,4.94,3.15,63.3,57.0,1374
6594,1,1.49,2,2,4,7.2,7.1,4.6,64.3,59.0,5407
6595,1,0.41,4,7,4,4.71,4.77,2.96,62.4,60.0,683
6597,1,0.3,5,3,10,4.31,4.3,2.66,61.8,55.0,1013
6598,1,1.01,3,6,5,6.43,6.51,3.88,60.0,60.0,5461
6599,1,1.1,5,3,5,6.63,6.61,4.08,61.6,57.0,5278
6600,1,0.31,5,4,8,4.4,4.43,2.69,60.9,56.0,687
6602,1,0.54,2,4,6,5.14,5.17,3.28,63.6,56.0,1422
6605,1,0.31,3,7,7,4.27,4.3,2.73,63.7,58.0,709
6606,1,0.36,5,5,5,4.55,4.59,2.81,61.5,57.0,600
6607,1,0.55,5,2,9,5.26,5.3,3.25,61.6,55.0,1916
6608,1,0.72,5,2,6,5.69,5.75,3.56,62.2,56.0,2511
6609,1,0.74,5,6,4,5.8,5.84,3.62,62.2,56.0,2761
6612,1,0.56,3,7,7,5.32,5.34,3.24,60.8,60.0,2188
6615,1,0.35,5,3,9,4.5,4.53,2.8,62.0,53.9,743
6616,1,1.57,5,5,5,7.46,7.41,4.64,62.4,56.0,11523
6617,1,0.3,2,3,7,4.25,4.29,2.7,63.2,56.0,526
6619,1,1.52,2,6,3,7.53,7.42,4.28,57.3,58.0,3105
6620,1,0.33,5,4,7,4.4,4.42,2.74,62.1,56.0,666
6621,1,0.33,5,4,7,4.4,4.42,2.74,62.1,56.0,666
6622,1,1.0,3,5,6,6.32,6.36,3.96,62.5,58.0,6283
6623,1,0.63,5,7,7,5.52,5.55,3.41,61.6,55.0,2440
6624,1,0.9,2,2,7,6.11,6.18,3.86,62.8,59.0,3447
6626,1,0.5,3,4,8,5.18,5.21,3.12,60.0,56.0,2260
6628,1,1.01,4,3,6,6.61,6.55,3.82,58.1,60.0,4348
6629,1,1.03,5,2,5,6.5,6.55,3.96,60.7,60.0,4458
6630,1,0.51,4,4,5,5.07,5.13,3.18,62.4,58.0,1220
6631,1,0.56,5,3,7,5.31,5.34,3.28,61.6,56.0,1949
6633,1,2.09,5,3,4,8.15,8.2,5.07,62.0,59.0,15589
6634,1,1.0,2,3,6,6.53,6.47,3.75,57.8,59.0,4166
6635,1,2.41,4,3,4,8.85,8.76,5.17,58.7,61.0,15248
6636,1,0.72,5,7,6,5.73,5.76,3.56,62.0,54.8,3543
6637,1,0.3,2,6,9,4.24,4.26,2.6,61.2,63.0,739
6639,1,0.52,5,5,7,5.19,5.22,3.2,61.5,56.0,2138
6640,1,0.36,4,6,6,4.54,4.56,2.82,62.0,58.0,789
6641,1,0.9,3,4,7,6.11,6.17,3.83,62.4,55.0,4358
6642,1,0.5,5,5,5,5.15,5.17,3.15,61.0,56.0,1286
6643,1,0.59,4,7,4,5.33,5.27,3.32,62.6,61.0,1590
6645,1,0.52,5,7,8,5.25,5.28,3.18,60.4,57.0,2426
6646,1,0.9,2,5,5,6.1,6.13,3.82,62.5,59.0,4119
6647,1,0.53,4,7,8,5.19,5.12,3.23,62.7,60.0,2514
6648,1,1.7,3,5,4,7.54,7.57,4.79,63.4,57.0,11091
6649,1,0.7,5,4,9,5.67,5.74,3.53,61.9,58.0,3354
6651,1,1.53,4,3,6,7.57,7.6,4.71,60.1,58.0,10889
6652,1,0.67,2,2,6,5.6,5.64,3.41,60.7,61.4,1708
6653,1,1.2,3,2,8,6.72,6.7,4.13,61.7,63.0,5107
6654,1,1.55,3,3,6,7.39,7.46,4.55,61.3,61.0,11602
6655,1,1.0,1,4,3,6.2,6.14,4.01,64.9,56.0,2398
6656,1,1.51,5,4,6,7.33,7.26,4.58,62.8,57.0,10553
6657,1,0.9,3,5,4,6.28,6.21,3.77,60.3,63.0,3630
6661,1,0.51,5,4,5,5.14,5.2,3.19,61.7,54.0,1237
6662,1,2.54,5,4,4,8.75,8.67,5.46,62.7,56.0,17339
6663,1,0.61,4,2,6,5.44,5.41,3.35,61.8,56.0,1438
6664,1,1.07,3,4,7,6.48,6.52,4.08,62.8,58.0,7168
6666,1,2.01,5,7,4,8.02,8.11,5.01,62.1,56.0,18674
6667,1,1.06,5,4,7,6.53,6.57,4.04,61.6,56.0,7594
6668,1,1.09,3,1,9,6.47,6.51,4.15,63.9,56.0,5588
6671,1,0.31,4,4,9,4.41,4.39,2.62,59.5,60.0,1046
6673,1,1.51,2,3,6,7.16,7.22,4.62,64.2,58.5,10763
6675,1,1.49,3,4,4,7.2,7.26,4.52,62.5,58.0,7773
6676,1,0.96,3,5,5,6.35,6.39,3.86,60.6,62.0,4560
6677,1,0.34,4,5,6,4.44,4.48,2.79,62.6,59.0,686
6678,1,0.52,5,6,6,5.2,5.26,3.19,61.0,55.0,1651
6679,1,0.39,5,2,10,4.73,4.75,2.88,60.8,56.0,865
6680,1,1.27,5,6,7,6.94,6.98,4.3,61.8,57.0,11840
6682,1,1.01,4,4,6,6.37,6.31,3.96,62.5,60.0,5620
6683,1,1.5,3,3,4,7.28,7.22,4.52,62.3,60.0,7775
6684,1,0.41,2,2,8,4.74,4.71,3.02,63.9,55.0,1061
6685,1,0.82,2,6,4,5.95,5.99,3.69,61.8,56.0,3050
6686,1,1.16,2,3,5,6.63,6.56,4.22,64.0,58.0,5678
6687,1,1.01,5,4,7,6.6,6.53,3.88,59.1,55.0,7059
6688,1,1.55,4,7,7,7.62,7.56,4.53,59.7,60.0,17773
6689,1,1.0,2,6,5,6.42,6.53,3.84,59.3,61.0,4916
6690,1,1.01,3,5,5,6.49,6.53,3.96,60.8,59.0,4869
6692,1,0.44,4,4,5,4.9,4.86,2.98,61.1,59.0,990
6694,1,1.25,4,3,7,7.11,7.05,4.2,59.3,57.0,7560
6695,1,0.31,4,3,6,4.32,4.36,2.66,61.3,60.0,489
6696,1,0.25,3,5,8,4.15,4.18,2.47,59.3,59.0,548
6697,1,0.5,2,7,6,5.02,5.04,3.22,64.0,56.0,1589
6700,1,0.34,3,2,6,4.47,4.51,2.76,61.6,56.0,457
6702,1,0.52,3,4,8,5.13,5.16,3.18,61.8,59.0,1911
6703,1,0.7,4,6,5,5.78,5.72,3.51,61.0,58.0,2777
6704,1,1.51,2,3,7,7.49,7.56,4.38,58.2,58.0,10819
6706,1,0.7,5,6,7,5.67,5.71,3.54,62.2,58.0,3309
6708,1,0.35,3,6,6,4.46,4.49,2.78,62.1,59.0,767
6709,1,0.33,5,6,7,4.52,4.48,2.71,60.2,57.0,1002
6710,1,1.03,5,7,4,6.59,6.51,4.01,61.2,57.0,4764
6711,1,0.31,5,4,10,4.4,4.41,2.71,61.5,54.0,871
6713,1,0.31,5,3,5,4.36,4.38,2.68,61.3,57.0,421
6714,1,0.31,3,3,8,4.28,4.31,2.69,62.6,58.0,625
6715,1,0.51,2,6,5,5.05,5.09,3.24,63.9,54.0,1343
6716,1,0.39,5,5,4,4.68,4.71,2.92,62.2,55.0,587
6717,1,1.51,4,3,6,7.51,7.45,4.39,58.7,61.0,8630
6718,1,0.42,4,2,5,4.8,4.76,2.99,62.6,58.0,803
6719,1,1.04,4,4,7,6.53,6.46,4.03,62.0,56.0,6996
6720,1,2.0,1,2,7,7.98,7.88,5.26,66.3,54.0,12907
6723,1,1.59,5,3,7,7.49,7.42,4.61,61.8,57.0,12157
6724,1,1.2,5,5,6,6.82,6.79,4.24,62.3,56.0,8590
6725,1,0.36,2,5,7,4.52,4.47,2.86,63.6,60.0,945
6726,1,2.02,4,2,6,8.2,8.25,4.9,59.6,60.0,16709
6727,1,1.01,1,2,4,6.21,6.04,4.05,66.1,58.0,3054
6728,1,1.02,5,2,6,6.49,6.45,3.98,61.5,57.0,4662
6729,1,0.61,5,3,9,5.52,5.55,3.34,60.3,56.0,2237
6732,1,1.78,5,5,6,7.85,7.88,4.79,60.9,56.0,18128
6733,1,1.0,2,3,6,6.25,6.21,3.96,63.6,61.0,4722
6734,1,0.71,5,3,4,5.66,5.69,3.56,62.7,57.0,2178
6735,1,0.3,5,4,6,4.3,4.33,2.66,61.6,57.0,545
6736,1,1.01,4,4,4,6.44,6.38,4.02,62.7,58.0,4327
6738,1,0.3,5,5,8,4.25,4.28,2.65,62.1,57.0,694
6739,1,0.32,5,3,6,4.38,4.42,2.75,62.5,55.0,505
6741,1,0.4,5,6,5,4.81,4.77,2.9,60.5,57.0,945
6742,1,0.34,3,7,5,4.45,4.5,2.81,62.8,55.0,626
6748,1,1.23,5,3,6,6.85,6.81,4.25,62.2,55.0,7260
6749,1,2.01,2,5,4,8.23,8.19,4.77,58.1,64.0,16231
6750,1,1.52,5,1,5,7.37,7.33,4.55,61.9,57.0,7491
6751,1,0.3,5,3,5,4.29,4.31,2.67,62.1,56.0,450
6753,1,0.41,5,4,6,4.78,4.72,2.95,62.1,57.0,1061
6754,1,0.52,5,4,6,5.15,5.19,3.2,61.9,55.0,1586
6756,1,1.01,3,6,7,6.48,6.58,3.98,60.9,55.0,7094
6757,1,1.23,5,2,4,6.84,6.88,4.26,62.1,56.0,5175
6758,1,1.04,3,7,7,6.39,6.48,4.01,62.3,59.0,8192
6759,1,0.31,5,4,6,4.33,4.37,2.67,61.4,57.0,544
6761,1,0.55,5,5,7,5.25,5.28,3.23,61.3,57.0,1809
6763,1,0.93,4,4,6,6.26,6.21,3.88,62.2,59.0,4750
6764,1,0.38,5,2,8,4.64,4.69,2.89,62.0,55.0,721
6765,1,1.55,4,3,6,7.44,7.4,4.58,61.7,59.0,11428
6767,1,0.31,5,3,5,4.39,4.42,2.71,61.5,55.0,464
6768,1,0.52,5,4,5,5.18,5.21,3.19,61.4,56.0,1675
6769,1,0.72,5,6,8,5.72,5.77,3.57,62.1,56.0,4285
6770,1,0.3,5,2,7,4.26,4.29,2.65,62.0,57.0,457
6771,1,0.3,4,1,7,4.27,4.24,2.68,63.0,59.0,506
6772,1,1.25,5,2,7,6.91,6.95,4.27,61.6,56.0,7485
6777,1,1.3,5,5,8,6.96,7.04,4.35,62.1,55.0,12629
6778,1,0.39,4,7,6,4.7,4.73,2.89,61.3,58.0,958
6779,1,1.11,5,6,6,6.59,6.66,4.12,62.2,56.0,7326
6781,1,0.71,3,7,6,5.67,5.7,3.58,63.0,57.0,3033
6782,1,1.51,4,3,3,7.39,7.34,4.56,61.9,58.0,6038
6783,1,0.4,2,4,7,4.82,4.85,2.88,59.6,61.0,952
6784,1,1.62,5,4,6,7.55,7.6,4.64,61.3,55.0,16183
6785,1,1.03,5,5,8,6.46,6.53,4.0,61.6,56.0,8701
6786,1,2.13,4,3,4,8.24,8.16,5.11,62.3,57.0,17073
6788,1,0.32,5,4,8,4.42,4.44,2.72,61.4,56.0,692
6789,1,1.0,4,5,9,6.45,6.33,4.0,62.6,58.0,8736
6790,1,1.06,5,4,7,6.52,6.57,4.04,61.7,57.0,8093
6794,1,1.15,5,1,6,6.77,6.83,4.13,60.7,55.0,5125
6795,1,0.75,3,6,5,5.77,5.75,3.65,63.4,57.0,2698
6796,1,0.7,4,4,6,5.74,5.68,3.5,61.3,58.0,2596
6797,1,0.32,5,3,6,4.38,4.35,2.75,63.0,57.0,648
6798,1,1.09,3,5,7,6.51,6.55,4.11,62.9,58.0,7598
6799,1,0.7,5,4,7,5.7,5.68,3.52,61.9,57.0,2724
6800,1,1.2,4,5,5,6.92,6.85,4.14,60.1,59.0,7282
6802,1,0.4,3,6,8,4.76,4.8,2.89,60.5,58.0,1205
6803,1,0.47,2,6,5,5.1,5.04,3.05,60.2,64.0,987
